"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"송학동 650-1",1,,광주광역시 광산구 송학동 650-1,35.116001,126.677618,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 633-1",1,,광주광역시 광산구 송학동 633-1,35.115379,126.677650,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 641",1,광주광역시 광산구 국룡길 56-2,광주광역시 광산구 송학동 641,35.115599,126.678743,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 648-1",1,광주광역시 광산구 국룡길 76,광주광역시 광산구 송학동 648-1,35.115650,126.677634,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 611-7",1,,광주광역시 광산구 송학동 611-7,35.116340,126.678161,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 612-2",1,,광주광역시 광산구 송학동 612-2,35.116494,126.678202,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 520",1,,광주광역시 광산구 송학동 520,35.117569,126.678404,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 638",1,,광주광역시 광산구 송학동 638,35.115572,126.677987,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 635",1,광주광역시 광산구 국룡길 56-15,광주광역시 광산구 송학동 635,35.115454,126.677923,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 640",1,광주광역시 광산구 국룡길 56-4,광주광역시 광산구 송학동 640,35.115568,126.678447,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 500-30",1,,광주광역시 광산구 송학동 500-30,35.115621,126.679182,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 614-6",1,광주광역시 광산구 국룡길 50,광주광역시 광산구 송학동 614-6,35.115790,126.678938,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 499-9",1,광주광역시 광산구 국룡길 26,광주광역시 광산구 송학동 499-9,35.116246,126.681047,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 510-2",1,광주광역시 광산구 국룡길 26,광주광역시 광산구 송학동 510-2,35.116033,126.681358,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 452-8",1,,광주광역시 광산구 송학동 452-8,35.114402,126.681417,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 38-3",1,광주광역시 광산구 국룡길 8,광주광역시 광산구 송학동 38-3,35.116000,126.683344,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 502",1,광주광역시 광산구 국룡길 5,광주광역시 광산구 송학동 502,35.115550,126.683362,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 502",1,광주광역시 광산구 국룡길 5,광주광역시 광산구 송학동 502,35.115550,126.683362,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 399-2",1,,광주광역시 광산구 송학동 399-2,35.113329,126.676388,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 102-2",1,,광주광역시 광산구 송학동 102-2,35.110678,126.682157,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 92-7",1,,광주광역시 광산구 송학동 92-7,35.109275,126.680721,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 91-9",1,,광주광역시 광산구 송학동 91-9,35.110246,126.678884,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 91-2",1,,광주광역시 광산구 송학동 91-2,35.110472,126.678069,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 295",1,,광주광역시 광산구 송학동 295,35.109776,126.676303,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 376",1,,광주광역시 광산구 송학동 376,35.111582,126.674925,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 396",1,,광주광역시 광산구 송학동 396,35.113260,126.675929,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 291",1,광주광역시 광산구 삼도송계안길 22-5,광주광역시 광산구 송학동 291,35.109235,126.676224,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 245",1,광주광역시 광산구 삼도송계안길 46-19,광주광역시 광산구 송학동 245,35.106613,126.674665,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 244",1,,광주광역시 광산구 송학동 244,35.106732,126.674905,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 218",1,,광주광역시 광산구 송학동 218,35.107165,126.675687,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 523",1,,광주광역시 광산구 송학동 523,35.106999,126.676195,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 208-1",1,광주광역시 광산구 삼도송계안길 49-8,광주광역시 광산구 송학동 208-1,35.105789,126.676850,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 160",1,광주광역시 광산구 삼도송계안길 23-19,광주광역시 광산구 송학동 160,35.108218,126.677217,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 522-12",1,,광주광역시 광산구 송학동 522-12,35.107452,126.677240,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 171",1,광주광역시 광산구 삼도송계길 91-1,광주광역시 광산구 송학동 171,35.107822,126.678123,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 산139-2",1,광주광역시 광산구 삼도송계길 83,광주광역시 광산구 송학동 산139-2,35.108024,126.678438,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 87-35",1,광주광역시 광산구 삼도송계길 83-2,광주광역시 광산구 송학동 87-35,35.107991,126.678745,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 155-48",1,,광주광역시 광산구 송학동 155-48,35.108399,126.679748,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 83-31",1,,광주광역시 광산구 송학동 83-31,35.108497,126.684682,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 87-36",1,광주광역시 광산구 삼도송계길 83-40,광주광역시 광산구 송학동 87-36,35.107659,126.680560,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 522-10",1,광주광역시 광산구 삼도송계길 99,광주광역시 광산구 송학동 522-10,35.107156,126.678243,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 524-10",1,,광주광역시 광산구 송학동 524-10,35.106501,126.677662,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 524-14",1,,광주광역시 광산구 송학동 524-14,35.106506,126.678067,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 524-16",1,,광주광역시 광산구 송학동 524-16,35.106610,126.678603,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 521-34",1,,광주광역시 광산구 송학동 521-34,35.117586,126.684964,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 14-39",1,,광주광역시 광산구 송학동 14-39,35.120817,126.683628,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 927-8",1,광주광역시 광산구 노안삼도로 961,광주광역시 광산구 송학동 927-8,35.125230,126.679180,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 526-2",1,,광주광역시 광산구 송학동 526-2,35.123657,126.679633,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 927-1",1,광주광역시 광산구 삼도봉학길 42,광주광역시 광산구 송학동 927-1,35.124871,126.676882,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 921",1,,광주광역시 광산구 송학동 921,35.124296,126.677868,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"송학동 853-2",1,,광주광역시 광산구 송학동 853-2,35.120196,126.681269,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 10",1,,광주광역시 광산구 신동 10,35.113780,126.703125,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 25-9",1,,광주광역시 광산구 신동 25-9,35.112759,126.700377,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 25-12",1,,광주광역시 광산구 신동 25-12,35.113186,126.700688,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 49",1,,광주광역시 광산구 신동 49,35.113607,126.700429,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 113",1,,광주광역시 광산구 신동 113,35.115411,126.698941,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 99",1,광주광역시 광산구 삼도신촌길 63,광주광역시 광산구 신동 99,35.116229,126.699488,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 123",1,,광주광역시 광산구 신동 123,35.116368,126.699047,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 62-1",1,,광주광역시 광산구 신동 62-1,35.114859,126.701221,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 산84-1",1,,광주광역시 광산구 신동 산84-1,35.113084,126.687855,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 74",1,광주광역시 광산구 삼도화산길 20,광주광역시 광산구 신동 74,35.115296,126.702454,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 71",1,광주광역시 광산구 삼도화산길 21-1,광주광역시 광산구 신동 71,35.115371,126.702738,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 산84-1",1,,광주광역시 광산구 신동 산84-1,35.113084,126.687855,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 산18-1",1,,광주광역시 광산구 신동 산18-1,35.116148,126.702056,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 산17-5",1,,광주광역시 광산구 신동 산17-5,35.117658,126.701681,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 89-2",1,,광주광역시 광산구 신동 89-2,35.117450,126.701619,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 39",1,광주광역시 광산구 신동산길 145,광주광역시 광산구 신동 39,35.111987,126.699873,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 35",1,광주광역시 광산구 신동산길 141,광주광역시 광산구 신동 35,35.111751,126.699735,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 317-1",1,,광주광역시 광산구 신동 317-1,35.111081,126.699405,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 산32",1,,광주광역시 광산구 신동 산32,35.112002,126.701255,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 29",1,광주광역시 광산구 신동산길 138-35,광주광역시 광산구 신동 29,35.111511,126.700802,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 332",1,광주광역시 광산구 신동산길 136-6,광주광역시 광산구 신동 332,35.110879,126.699902,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 384",1,,광주광역시 광산구 신동 384,35.110509,126.699052,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 394-1",1,광주광역시 광산구 신동산길 127,광주광역시 광산구 신동 394-1,35.111039,126.698879,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 396",1,,광주광역시 광산구 신동 396,35.110893,126.698662,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 399",1,광주광역시 광산구 신동산길 125-11,광주광역시 광산구 신동 399,35.111312,126.698261,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 303",1,광주광역시 광산구 신동산길 125-17,광주광역시 광산구 신동 303,35.111528,126.698224,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 402",1,광주광역시 광산구 신동산길 123-9,광주광역시 광산구 신동 402,35.110950,126.698091,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 400",1,광주광역시 광산구 신동산길 123-16,광주광역시 광산구 신동 400,35.111149,126.698154,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 302",1,광주광역시 광산구 신동산길 107-26,광주광역시 광산구 신동 302,35.111597,126.697905,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 384",1,,광주광역시 광산구 신동 384,35.110509,126.699052,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 379",1,,광주광역시 광산구 신동 379,35.109961,126.698348,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 400",1,광주광역시 광산구 신동산길 123-16,광주광역시 광산구 신동 400,35.111149,126.698154,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 492-5",1,,광주광역시 광산구 신동 492-5,35.109597,126.696357,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 285-1",1,,광주광역시 광산구 신동 285-1,35.113354,126.697065,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 283",1,,광주광역시 광산구 신동 283,35.114096,126.697284,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 3367",1,광주광역시 광산구 삼도내기길187,광주광역시 광산구 신동 3367,35.119969,126.690213,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 195-5",1,,광주광역시 광산구 신동 195-5,35.116949,126.696942,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 362-2",1,,광주광역시 광산구 신동 362-2,35.122105,126.684420,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 475",1,광주광역시 광산구 삼도내기길 262-10,광주광역시 광산구 신동 475,35.109105,126.692515,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 462-1",1,,광주광역시 광산구 신동 462-1,35.109496,126.692849,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 486",1,,광주광역시 광산구 신동 486,35.110126,126.692784,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 483",1,광주광역시 광산구 삼도내기길 230,광주광역시 광산구 신동 483,35.110593,126.692590,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 481",1,광주광역시 광산구 삼도내기길 250-11,광주광역시 광산구 신동 481,35.110268,126.692519,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 514-2",1,,광주광역시 광산구 신동 514-2,35.111252,126.691845,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 451-7",1,,광주광역시 광산구 신동 451-7,35.112323,126.690884,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 517-6",1,,광주광역시 광산구 신동 517-6,35.111826,126.690771,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 515",1,광주광역시 광산구 삼도내기길 184,광주광역시 광산구 신동 515,35.111708,126.690719,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 524-3",1,광주광역시 광산구 삼도내기길 164,광주광역시 광산구 신동 524-3,35.112450,126.690136,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 449-15",1,,광주광역시 광산구 신동 449-15,35.113399,126.688717,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 448-11",1,,광주광역시 광산구 신동 448-11,35.114195,126.688090,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 605-1",1,,광주광역시 광산구 신동 605-1,35.115737,126.686497,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 604-8",1,,광주광역시 광산구 신동 604-8,35.116518,126.685387,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 443",1,,광주광역시 광산구 신동 443,35.117774,126.688131,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 733-4",1,,광주광역시 광산구 신동 733-4,35.116745,126.684736,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"신동 416",1,,광주광역시 광산구 신동 416,35.110636,126.697416,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 466-2",1,,광주광역시 광산구 양동 466-2,35.149970,126.667466,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 468",1,,광주광역시 광산구 양동 468,35.149672,126.666571,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 469",1,,광주광역시 광산구 양동 469,35.149585,126.666002,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 484-5",1,,광주광역시 광산구 양동 484-5,35.149931,126.665568,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 691",1,,광주광역시 광산구 양동 691,35.150096,126.664160,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 486-2",1,광주광역시 광산구 체암로 1749,광주광역시 광산구 양동 486-2,35.150602,126.663472,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 486-3",1,,광주광역시 광산구 양동 486-3,35.150780,126.664018,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 458-6",1,광주광역시 광산구 마암길 11,광주광역시 광산구 양동 458-6,35.151383,126.663185,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 459",1,,광주광역시 광산구 양동 459,35.150631,126.662835,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 439-5",1,광주광역시 광산구 마암길 14-18,광주광역시 광산구 양동 439-5,35.152173,126.663688,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 458-1",1,,광주광역시 광산구 양동 458-1,35.152198,126.662666,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 437-1",1,광주광역시 광산구 마암길 24,광주광역시 광산구 양동 437-1,35.152524,126.662837,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 461-4",1,,광주광역시 광산구 양동 461-4,35.151340,126.664952,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 485-18",1,,광주광역시 광산구 양동 485-18,35.150636,126.664854,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 683",1,,광주광역시 광산구 양동 683,35.150245,126.658879,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 680-10",1,,광주광역시 광산구 양동 680-10,35.151615,126.658078,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 680-10",1,,광주광역시 광산구 양동 680-10,35.151615,126.658078,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 361-2",1,,광주광역시 광산구 양동 361-2,35.152351,126.657001,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 362-4",1,,광주광역시 광산구 양동 362-4,35.152009,126.657018,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 361",1,,광주광역시 광산구 양동 361,35.152431,126.656890,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 348-3",1,,광주광역시 광산구 양동 348-3,35.152684,126.656886,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 358",1,,광주광역시 광산구 양동 358,35.152765,126.656072,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 679-1",1,,광주광역시 광산구 양동 679-1,35.154132,126.658267,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 678-8",1,,광주광역시 광산구 양동 678-8,35.154628,126.658270,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 678-1",1,,광주광역시 광산구 양동 678-1,35.156056,126.658619,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 313-13",1,,광주광역시 광산구 양동 313-13,35.156365,126.658022,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 286-1",1,광주광역시 광산구 월석복만길 165,광주광역시 광산구 양동 286-1,35.157025,126.658263,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 275",1,광주광역시 광산구 월석복만길 189,광주광역시 광산구 양동 275,35.157931,126.658600,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 263",1,,광주광역시 광산구 양동 263,35.158176,126.658003,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 249-1",1,광주광역시 광산구 월석복만길 197,광주광역시 광산구 양동 249-1,35.158461,126.658503,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 221-1",1,광주광역시 광산구 월석복만길 207,광주광역시 광산구 양동 221-1,35.159845,126.656516,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 669-2",1,,광주광역시 광산구 양동 669-2,35.159551,126.659221,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 668-2",1,,광주광역시 광산구 양동 668-2,35.160200,126.659232,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 187-19",1,,광주광역시 광산구 양동 187-19,35.160441,126.659799,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 667",1,,광주광역시 광산구 양동 667,35.160916,126.660384,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 187-17",1,,광주광역시 광산구 양동 187-17,35.161367,126.659641,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 187-8",1,,광주광역시 광산구 양동 187-8,35.161789,126.659436,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 186-1",1,,광주광역시 광산구 양동 186-1,35.162832,126.659276,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 169-2",1,,광주광역시 광산구 양동 169-2,35.164338,126.659340,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 170-3",1,,광주광역시 광산구 양동 170-3,35.164664,126.659466,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 산127",1,,광주광역시 광산구 양동 산127,35.166578,126.658919,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 671-3",1,,광주광역시 광산구 양동 671-3,35.160425,126.660831,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 70",1,,광주광역시 광산구 양동 70,35.158099,126.661571,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 88",1,,광주광역시 광산구 양동 88,35.158828,126.662295,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 65-5",1,,광주광역시 광산구 양동 65-5,35.157374,126.661232,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 68-1",1,광주광역시 광산구 양동길 96-3,광주광역시 광산구 양동 68-1,35.157621,126.661557,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 331",1,,광주광역시 광산구 양동 331,35.157326,126.660179,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 674-8",1,,광주광역시 광산구 양동 674-8,35.156689,126.661265,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 685-2",1,,광주광역시 광산구 양동 685-2,35.149306,126.658763,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 684-23",1,,광주광역시 광산구 양동 684-23,35.149815,126.658316,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 684-6",1,,광주광역시 광산구 양동 684-6,35.150210,126.656498,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 589-2",1,,광주광역시 광산구 양동 589-2,35.148246,126.651768,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 595",1,,광주광역시 광산구 양동 595,35.147173,126.650052,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 625-1",1,,광주광역시 광산구 양동 625-1,35.146398,126.648517,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 611",1,,광주광역시 광산구 양동 611,35.146051,126.648907,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 629-2",1,,광주광역시 광산구 양동 629-2,35.145990,126.647493,,전용주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 630-2",1,,광주광역시 광산구 양동 630-2,35.146100,126.646865,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 653-3",1,광주광역시 광산구 월석복만길189,광주광역시 광산구 양동 653-3,35.156496,126.656889,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 275",1,,광주광역시 광산구 양동 275,35.157931,126.658600,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 702",1,,광주광역시 광산구 양동 702,35.155869,126.659687,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"양동 466",1,,광주광역시 광산구 양동 466,35.150027,126.667739,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 166-2",1,,광주광역시 광산구 오운동 166-2,35.145320,126.697412,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 828-24",1,,광주광역시 광산구 오운동 828-24,35.140122,126.682626,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 828-24",1,,광주광역시 광산구 오운동 828-24,35.140122,126.682626,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 821-4",1,,광주광역시 광산구 오운동 821-4,35.141983,126.684659,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 162-1",1,,광주광역시 광산구 오운동 162-1,35.144782,126.697640,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 819",1,,광주광역시 광산구 오운동 819,35.142678,126.684791,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 68",1,,광주광역시 광산구 오운동 68,35.143881,126.689337,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 106-2",1,,광주광역시 광산구 오운동 106-2,35.146886,126.688762,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 88-5",1,,광주광역시 광산구 오운동 88-5,35.144514,126.691148,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 111-1",1,,광주광역시 광산구 오운동 111-1,35.146610,126.688294,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 111-1",1,,광주광역시 광산구 오운동 111-1,35.146610,126.688294,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 110-4",1,,광주광역시 광산구 오운동 110-4,35.146610,126.688294,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 109-6",1,,광주광역시 광산구 오운동 109-6,35.146530,126.688350,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 109-6",1,,광주광역시 광산구 오운동 109-6,35.146530,126.688350,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 109-6",1,,광주광역시 광산구 오운동 109-6,35.146530,126.688350,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 109-6",1,,광주광역시 광산구 오운동 109-6,35.146530,126.688350,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 126-1",1,,광주광역시 광산구 오운동 126-1,35.147324,126.690960,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 845",1,,광주광역시 광산구 오운동 845,35.147939,126.687867,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 845",1,,광주광역시 광산구 오운동 845,35.147939,126.687867,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 713-1",1,,광주광역시 광산구 오운동 713-1,35.148505,126.690184,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 707",1,광주광역시 광산구 복림길 9-3,광주광역시 광산구 오운동 707,35.148254,126.689475,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 730",1,광주광역시 광산구 복림길 11-3,광주광역시 광산구 오운동 730,35.148645,126.688931,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 844",1,,광주광역시 광산구 오운동 844,35.148708,126.689720,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 844",1,,광주광역시 광산구 오운동 844,35.148708,126.689720,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 690-2",1,,광주광역시 광산구 오운동 690-2,35.147765,126.689208,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
"오운동 844",1,,광주광역시 광산구 오운동 844,35.148708,126.689720,,한전주,062-960-8582,광주광역시 광산구청,2019-01-01
